movieId,title,genres,avg_rating,mood_category,mood_input,energy,company,length_pref,language_pref,industry
50354,The Return of Don Camillo (1953),Comedy,3.0,Happy,Neutral,High,Partner,Long (>120 min),Any,Hollywood
50356,The Little World of Don Camillo (1952),Comedy,3.0,Happy,Neutral,High,Solo,Long (>120 min),Any,Hollywood
50440,Primeval (2007),Horror|Thriller,2.0,Scared,Neutral,Hyper,Family,Short (<90 min),Any,Hollywood
50442,Alpha Dog (2007),Crime|Drama,3.12,Dreamy,Chill,Medium,Friends,Any,Non-English,Hollywood
50445,"Hitcher, The (2007)",Action|Horror|Thriller,2.5,Thrilled,Excited,High,Partner,Short (<90 min),Non-English,Hollywood
50514,After the Wedding (Efter brylluppet) (2006),Drama,3.5,Dreamy,Chill,Low,Partner,Short (<90 min),Non-English,Hollywood
50601,Bridge to Terabithia (2007),Adventure|Children|Fantasy,2.78,Thrilled,Happy,Hyper,Friends,Short (<90 min),English,Hollywood
50610,Beer League (2006),Comedy,4.0,Happy,Happy,Medium,Family,Long (>120 min),Any,Hollywood
50613,Dead Meat (2004),Horror,4.5,Scared,Excited,High,Friends,Any,Non-English,Hollywood
50658,49 Up (2005),Documentary,4.0,Thoughtful,Neutral,Exhausted,Family,Any,Any,Hollywood
50685,Waitress (2007),Comedy|Drama|Romance,3.83,Happy,Neutral,High,Family,Any,English,Hollywood
50740,Seven Up! (1964),Documentary,3.83,Thoughtful,Chill,Exhausted,Family,Long (>120 min),Any,Hollywood
50792,Catch and Release (2006),Comedy|Drama|Romance,2.25,Happy,Happy,Medium,Friends,Long (>120 min),English,Hollywood
50794,Smokin' Aces (2006),Action|Crime|Drama|Thriller,3.1,Thrilled,Excited,High,Family,Any,Any,Hollywood
50796,Blood and Chocolate (2007),Drama|Fantasy|Horror|Romance,2.0,Dreamy,Sad,Medium,Friends,Short (<90 min),English,Hollywood
50798,Epic Movie (2007),Adventure|Comedy,1.12,Happy,Happy,High,Solo,Long (>120 min),Any,Hollywood
50800,"Messengers, The (2007)",Drama|Horror|Thriller,2.5,Dreamy,Chill,Medium,Family,Any,English,Hollywood
50802,Because I Said So (2007),Comedy|Drama|Romance,3.0,Happy,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
50804,Hannibal Rising (2007),Drama|Horror|Thriller,3.5,Dreamy,Sad,Low,Friends,Short (<90 min),Any,Hollywood
50806,Norbit (2007),Comedy|Romance,1.0,Happy,Neutral,High,Friends,Short (<90 min),Non-English,Hollywood
50842,"Boss of It All, The (Direktøren for det hele) (2006)",Comedy|Drama,4.5,Happy,Happy,High,Friends,Any,Non-English,Hollywood
50851,Cocaine Cowboys (2006),Documentary,4.5,Thoughtful,Neutral,Exhausted,Friends,Long (>120 min),English,Hollywood
50872,Ratatouille (2007),Animation|Children|Drama,3.87,Happy,Neutral,Medium,Partner,Any,Non-English,Hollywood
50912,"Paris, I Love You (Paris, je t'aime) (2006)",Romance,2.94,Dreamy,Chill,Low,Friends,Short (<90 min),Any,Hollywood
50923,"Astronaut Farmer, The (2007)",Drama,2.25,Dreamy,Sad,Low,Partner,Any,English,Hollywood
50942,"Wake Up, Ron Burgundy (2004)",Comedy,3.5,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
50954,It's a Boy Girl Thing (2006),Comedy|Romance,1.0,Happy,Happy,High,Family,Any,Non-English,Hollywood
50999,"Ugly Duckling and Me!, The (2006)",Animation|Comedy,5.0,Happy,Happy,High,Family,Any,English,Hollywood
51024,The Odyssey (1997),Adventure|Drama|Fantasy,3.17,Thrilled,Excited,High,Solo,Any,English,Hollywood
51037,Unknown (2006),Drama|Mystery|Thriller,3.0,Dreamy,Sad,Medium,Friends,Short (<90 min),Any,Hollywood
51077,Ghost Rider (2007),Action|Fantasy|Thriller,2.25,Thrilled,Happy,High,Family,Long (>120 min),Any,Hollywood
51080,Breach (2007),Drama|Thriller,3.56,Dreamy,Chill,Low,Partner,Long (>120 min),English,Hollywood
51082,Tyler Perry's Daddy's Little Girls (2007),Comedy|Romance,2.0,Happy,Happy,High,Partner,Short (<90 min),Any,Hollywood
51084,Music and Lyrics (2007),Comedy|Romance,3.1,Happy,Happy,Medium,Solo,Long (>120 min),Non-English,Hollywood
51086,"Number 23, The (2007)",Drama|Mystery|Thriller,2.93,Dreamy,Sad,Low,Friends,Short (<90 min),Non-English,Hollywood
51088,Reno 911!: Miami (2007),Comedy,3.0,Happy,Neutral,High,Solo,Short (<90 min),English,Hollywood
51091,Black Snake Moan (2006),Drama,3.5,Dreamy,Sad,Low,Family,Long (>120 min),English,Hollywood
51167,My Father and My Son (Babam ve oglum) (2005),Drama,4.5,Dreamy,Chill,Medium,Family,Short (<90 min),Any,Hollywood
51174,Factory Girl (2006),Drama,3.5,Dreamy,Sad,Low,Partner,Long (>120 min),Any,Hollywood
51255,Hot Fuzz (2007),Action|Comedy|Crime|Mystery,4.0,Happy,Happy,Medium,Friends,Long (>120 min),Any,Hollywood
51314,Golden Door (Nuovomondo) (2006),Adventure|Drama|Romance,4.5,Thrilled,Excited,Hyper,Solo,Long (>120 min),English,Hollywood
51357,Citizen X (1995),Crime|Drama|Thriller,4.0,Dreamy,Chill,Low,Friends,Long (>120 min),English,Hollywood
51412,Next (2007),Action|Sci-Fi|Thriller,2.82,Thrilled,Excited,High,Partner,Any,Any,Hollywood
51471,Amazing Grace (2006),Drama|Romance,3.0,Dreamy,Chill,Medium,Friends,Short (<90 min),Non-English,Hollywood
51498,2001 Maniacs (2005),Comedy|Horror,3.25,Happy,Neutral,Medium,Family,Short (<90 min),Non-English,Hollywood
51540,Zodiac (2007),Crime|Drama|Thriller,3.71,Dreamy,Sad,Medium,Family,Any,English,Hollywood
51545,Pusher III: I'm the Angel of Death (2005),Action|Comedy|Drama|Horror|Thriller,2.5,Happy,Neutral,High,Solo,Any,Any,Hollywood
51562,Babylon 5: The Gathering (1993),Sci-Fi,4.0,Thrilled,Happy,Hyper,Solo,Short (<90 min),Non-English,Hollywood
51573,Meshes of the Afternoon (1943),Fantasy,3.0,Chill,Chill,Medium,Solo,Any,Any,Hollywood
51575,Wild Hogs (2007),Adventure|Comedy,2.3,Happy,Neutral,High,Solo,Short (<90 min),English,Hollywood
51662,300 (2007),Action|Fantasy|War|IMAX,3.68,Thrilled,Happy,High,Solo,Short (<90 min),Any,Hollywood
51666,"Abandoned, The (2006)",Horror|Mystery|Thriller,2.0,Scared,Excited,High,Friends,Short (<90 min),Non-English,Hollywood
51694,Starter for 10 (2006),Drama|Romance,3.5,Dreamy,Sad,Low,Friends,Long (>120 min),Non-English,Hollywood
51698,"Last Mimzy, The (2007)",Adventure|Children|Sci-Fi,3.0,Thrilled,Happy,Hyper,Family,Short (<90 min),Non-English,Hollywood
51705,Priceless (Hors de prix) (2006),Comedy|Romance,4.25,Happy,Neutral,High,Family,Any,Non-English,Hollywood
51709,"Host, The (Gwoemul) (2006)",Comedy|Drama|Horror|Sci-Fi|Thriller,4.0,Happy,Happy,Medium,Partner,Any,English,Hollywood
51834,Becoming Jane (2007),Drama|Romance,2.92,Dreamy,Sad,Medium,Friends,Short (<90 min),Any,Hollywood
51884,"Namesake, The (2006)",Drama|Romance,3.67,Dreamy,Chill,Medium,Friends,Long (>120 min),Non-English,Hollywood
51903,I Think I Love My Wife (2007),Comedy|Drama|Romance,2.5,Happy,Neutral,High,Partner,Long (>120 min),Non-English,Hollywood
51925,Premonition (2007),Drama|Fantasy|Mystery|Thriller,3.5,Dreamy,Sad,Low,Solo,Short (<90 min),Any,Hollywood
51927,Dead Silence (2007),Horror|Mystery|Thriller,3.25,Scared,Neutral,Hyper,Friends,Short (<90 min),Any,Hollywood
51931,Reign Over Me (2007),Drama,4.1,Dreamy,Sad,Medium,Family,Long (>120 min),Non-English,Hollywood
51933,Pride (2007),Drama,2.5,Dreamy,Chill,Low,Partner,Any,Any,Hollywood
51935,Shooter (2007),Action|Drama|Thriller,3.86,Thrilled,Excited,High,Partner,Long (>120 min),English,Hollywood
51937,"Hills Have Eyes II, The (2007)",Horror|Thriller,2.5,Scared,Excited,High,Friends,Long (>120 min),Non-English,Hollywood
51939,TMNT (Teenage Mutant Ninja Turtles) (2007),Action|Adventure|Animation|Children|Comedy|Fantasy,3.08,Happy,Happy,High,Friends,Short (<90 min),Non-English,Hollywood
52042,Black Book (Zwartboek) (2006),Drama|Thriller|War,2.5,Dreamy,Sad,Medium,Family,Short (<90 min),English,Hollywood
52241,"Lookout, The (2007)",Crime|Drama|Thriller,3.25,Dreamy,Sad,Low,Friends,Any,Non-English,Hollywood
52245,Blades of Glory (2007),Comedy|Romance,3.09,Happy,Neutral,High,Family,Any,Non-English,Hollywood
52279,Are We Done Yet? (2007),Comedy,1.5,Happy,Neutral,High,Friends,Long (>120 min),Non-English,Hollywood
52281,Grindhouse (2007),Action|Crime|Horror|Sci-Fi|Thriller,3.43,Thrilled,Excited,Hyper,Solo,Long (>120 min),Any,Hollywood
52283,"Reaping, The (2007)",Horror|Thriller,2.5,Scared,Excited,High,Partner,Short (<90 min),English,Hollywood
52287,Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,3.55,Happy,Neutral,Medium,Friends,Any,Any,Hollywood
52299,American Hardcore (2006),Documentary,3.5,Thoughtful,Neutral,Exhausted,Friends,Any,Non-English,Hollywood
52319,Inglorious Bastards (Quel maledetto treno blindato) (1978),Action|Adventure|Drama|War,3.57,Thrilled,Excited,Hyper,Family,Any,English,Hollywood
52328,Sunshine (2007),Adventure|Drama|Sci-Fi|Thriller,3.64,Thrilled,Happy,Hyper,Friends,Any,Non-English,Hollywood
52375,"Hoax, The (2007)",Crime|Drama,3.5,Dreamy,Sad,Low,Solo,Any,Any,Hollywood
52435,How the Grinch Stole Christmas! (1966),Animation|Comedy|Fantasy|Musical,3.59,Happy,Neutral,Medium,Family,Any,Any,Hollywood
52458,Disturbia (2007),Drama|Thriller,3.15,Dreamy,Chill,Medium,Friends,Any,Any,Hollywood
52462,Aqua Teen Hunger Force Colon Movie Film for Theaters (2007),Action|Adventure|Animation|Comedy|Fantasy|Mystery|Sci-Fi,3.0,Happy,Happy,Medium,Friends,Short (<90 min),Any,Hollywood
52579,"Vie en Rose, La (Môme, La) (2007)",Drama|Musical,3.25,Happy,Neutral,High,Family,Any,English,Hollywood
52604,Fracture (2007),Crime|Drama|Mystery|Thriller,3.67,Dreamy,Chill,Low,Partner,Short (<90 min),Non-English,Hollywood
52644,Vacancy (2007),Horror|Thriller,3.75,Scared,Excited,High,Friends,Any,Non-English,Hollywood
52668,In the Land of Women (2007),Comedy|Drama|Romance,4.0,Happy,Neutral,High,Partner,Any,Non-English,Hollywood
52694,Mr. Bean's Holiday (2007),Comedy,2.88,Happy,Neutral,Medium,Partner,Any,Non-English,Hollywood
52712,"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,2.33,Dreamy,Sad,Medium,Partner,Short (<90 min),English,Hollywood
52715,Kickin It Old Skool (2007),Comedy,2.0,Happy,Happy,Medium,Friends,Any,Non-English,Hollywood
52722,Spider-Man 3 (2007),Action|Adventure|Sci-Fi|Thriller|IMAX,3.0,Thrilled,Happy,High,Friends,Any,Any,Hollywood
52724,Lucky You (2007),Comedy|Drama,3.0,Happy,Happy,Medium,Friends,Any,Any,Hollywood
52730,It's a Very Merry Muppet Christmas Movie (2002),Children|Comedy,1.5,Happy,Neutral,High,Solo,Long (>120 min),Non-English,Hollywood
52767,21 Up (1977),Documentary,4.0,Thoughtful,Neutral,Exhausted,Friends,Short (<90 min),Non-English,Hollywood
52784,Sharkwater (2006),Documentary,4.0,Thoughtful,Chill,Low,Family,Any,English,Hollywood
52831,Maniac Cop (1988),Action|Crime|Horror|Thriller,3.5,Thrilled,Happy,High,Friends,Any,Non-English,Hollywood
52867,"Ex, The (2007)",Comedy|Romance,4.0,Happy,Neutral,Medium,Family,Short (<90 min),English,Hollywood
52885,Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,3.78,Happy,Neutral,Medium,Friends,Short (<90 min),Any,Hollywood
52950,Day Watch (Dnevnoy dozor) (2006),Action|Fantasy|Horror|Thriller,2.5,Thrilled,Excited,Hyper,Solo,Any,English,Hollywood
52952,This Is England (2006),Drama,4.0,Dreamy,Chill,Low,Family,Any,Non-English,Hollywood
52967,Away from Her (2006),Drama,3.62,Dreamy,Sad,Low,Family,Any,Non-English,Hollywood
52973,Knocked Up (2007),Comedy|Drama|Romance,3.65,Happy,Happy,Medium,Solo,Short (<90 min),English,Hollywood
52975,Hairspray (2007),Comedy|Drama|Musical,3.5,Happy,Neutral,High,Partner,Any,English,Hollywood
53000,28 Weeks Later (2007),Horror|Sci-Fi|Thriller,3.6,Thrilled,Happy,High,Friends,Long (>120 min),Any,Hollywood
53022,Wheels on Meals (Kuai can che) (1984),Action|Comedy|Crime|Romance,3.75,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
53024,Jonestown: The Life and Death of Peoples Temple (2006),Documentary,3.88,Thoughtful,Neutral,Exhausted,Partner,Long (>120 min),English,Hollywood
53121,Shrek the Third (2007),Adventure|Animation|Children|Comedy|Fantasy,3.02,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
53123,Once (2006),Drama|Musical|Romance,3.94,Happy,Happy,High,Partner,Long (>120 min),Non-English,Hollywood
53125,Pirates of the Caribbean: At World's End (2007),Action|Adventure|Comedy|Fantasy,3.44,Happy,Happy,Medium,Partner,Long (>120 min),Non-English,Hollywood
53127,Bug (2007),Drama|Horror|Thriller,2.88,Dreamy,Sad,Low,Partner,Short (<90 min),Non-English,Hollywood
53129,Mr. Brooks (2007),Crime|Drama|Thriller,4.0,Dreamy,Chill,Low,Friends,Long (>120 min),Any,Hollywood
53138,"Librarian: Return to King Solomon's Mines, The (2006)",Action|Adventure|Fantasy,3.5,Thrilled,Excited,Hyper,Family,Any,English,Hollywood
53140,"Librarian: Quest for the Spear, The (2004)",Action|Adventure|Comedy|Fantasy|Romance,3.75,Happy,Neutral,Medium,Solo,Short (<90 min),Any,Hollywood
53143,Fay Grim (2006),Action|Thriller,2.0,Thrilled,Excited,Hyper,Friends,Any,Any,Hollywood
53161,"I'm a Cyborg, But That's OK (Saibogujiman kwenchana) (2006)",Comedy|Drama|Romance|Sci-Fi,3.0,Happy,Neutral,Medium,Solo,Long (>120 min),Any,Hollywood
53280,"Breed, The (2006)",Horror|Thriller,5.0,Scared,Neutral,High,Family,Short (<90 min),Non-English,Hollywood
53318,Cashback (2006),Comedy|Drama|Romance,3.25,Happy,Happy,High,Solo,Short (<90 min),Non-English,Hollywood
53322,Ocean's Thirteen (2007),Crime|Thriller,3.48,Scared,Excited,Hyper,Friends,Short (<90 min),Any,Hollywood
53326,Them (Ils) (2006),Horror,2.0,Scared,Excited,Hyper,Family,Any,English,Hollywood
53355,Sun Alley (Sonnenallee) (1999),Comedy|Romance,5.0,Happy,Happy,Medium,Family,Short (<90 min),Any,Hollywood
53435,Hostel: Part II (2007),Crime|Horror|Thriller,2.0,Scared,Excited,High,Solo,Long (>120 min),Non-English,Hollywood
53447,Paranoid Park (2007),Crime|Drama,4.0,Dreamy,Sad,Low,Friends,Short (<90 min),Any,Hollywood
53450,"Legend of Sleepy Hollow, The (1980)",Comedy|Fantasy|Horror,1.5,Happy,Neutral,High,Family,Short (<90 min),Non-English,Hollywood
53453,Starcrash (a.k.a. Star Crash) (1978),Action|Adventure|Fantasy|Sci-Fi,0.5,Thrilled,Happy,Hyper,Family,Any,English,Hollywood
53460,Surf's Up (2007),Animation|Children|Comedy,3.5,Happy,Neutral,Medium,Partner,Short (<90 min),English,Hollywood
53464,Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,2.58,Thrilled,Excited,Hyper,Friends,Long (>120 min),English,Hollywood
53466,Nancy Drew (2007),Adventure|Crime|Thriller,2.83,Thrilled,Happy,Hyper,Solo,Short (<90 min),English,Hollywood
53468,Fido (2006),Comedy|Horror|Thriller,3.29,Happy,Happy,High,Friends,Long (>120 min),Non-English,Hollywood
53519,Death Proof (2007),Action|Adventure|Crime|Horror|Thriller,3.13,Thrilled,Happy,High,Friends,Short (<90 min),Any,Hollywood
53550,Rescue Dawn (2006),Action|Adventure|Drama|War,3.33,Thrilled,Happy,High,Friends,Any,Non-English,Hollywood
53574,"TV Set, The (2006)",Comedy|Drama,4.0,Happy,Happy,Medium,Solo,Short (<90 min),English,Hollywood
53578,"Valet, The (La doublure) (2006)",Comedy,5.0,Happy,Happy,Medium,Partner,Any,English,Hollywood
53808,Bring It On: All or Nothing (2006),Comedy,2.0,Happy,Neutral,High,Family,Long (>120 min),Non-English,Hollywood
53883,"Power of Nightmares, The: The Rise of the Politics of Fear (2004)",Documentary,4.5,Thoughtful,Neutral,Exhausted,Friends,Long (>120 min),English,Hollywood
53894,Sicko (2007),Documentary|Drama,3.71,Dreamy,Chill,Medium,Friends,Long (>120 min),Non-English,Hollywood
53921,"Mighty Heart, A (2007)",Drama|Thriller,3.5,Dreamy,Sad,Medium,Family,Long (>120 min),Any,Hollywood
53953,1408 (2007),Drama|Horror|Thriller,3.16,Dreamy,Sad,Medium,Solo,Long (>120 min),Any,Hollywood
53956,Death at a Funeral (2007),Comedy,3.25,Happy,Happy,High,Solo,Any,Any,Hollywood
53972,Live Free or Die Hard (2007),Action|Adventure|Crime|Thriller,3.41,Thrilled,Excited,High,Family,Long (>120 min),Any,Hollywood
53974,License to Wed (2007),Comedy|Romance,2.33,Happy,Happy,Medium,Solo,Short (<90 min),English,Hollywood
53993,Evan Almighty (2007),Comedy|Fantasy,2.54,Happy,Happy,Medium,Partner,Any,Non-English,Hollywood
53996,Transformers (2007),Action|Sci-Fi|Thriller|IMAX,3.35,Thrilled,Excited,Hyper,Family,Any,Any,Hollywood
54001,Harry Potter and the Order of the Phoenix (2007),Adventure|Drama|Fantasy|IMAX,3.86,Thrilled,Happy,High,Solo,Any,Non-English,Hollywood
54004,I Now Pronounce You Chuck and Larry (2007),Comedy|Romance,3.45,Happy,Happy,High,Solo,Short (<90 min),English,Hollywood
54116,First Snow (2006),Drama|Thriller,3.25,Dreamy,Sad,Medium,Solo,Short (<90 min),Any,Hollywood
54121,Broken Arrow (1950),Drama|Romance|Western,3.0,Dreamy,Chill,Low,Family,Long (>120 min),Any,Hollywood
54185,Manufactured Landscapes (2006),Documentary,3.75,Thoughtful,Sad,Exhausted,Friends,Long (>120 min),Any,Hollywood
54190,Across the Universe (2007),Drama|Fantasy|Musical|Romance,4.05,Happy,Neutral,Medium,Solo,Short (<90 min),Non-English,Hollywood
54256,Hot Rod (2007),Comedy,3.14,Happy,Neutral,High,Solo,Short (<90 min),English,Hollywood
54259,Stardust (2007),Adventure|Comedy|Fantasy|Romance,3.6,Happy,Neutral,High,Solo,Long (>120 min),English,Hollywood
54272,"Simpsons Movie, The (2007)",Animation|Comedy,3.62,Happy,Happy,Medium,Family,Long (>120 min),English,Hollywood
54274,I Know Who Killed Me (2007),Crime|Drama|Thriller,0.5,Dreamy,Chill,Medium,Solo,Short (<90 min),English,Hollywood
54276,No Reservations (2007),Comedy|Drama|Romance,3.25,Happy,Neutral,Medium,Family,Short (<90 min),English,Hollywood
54281,Charlie Bartlett (2007),Comedy|Drama,3.5,Happy,Happy,High,Family,Any,English,Hollywood
54286,"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,3.7,Thrilled,Excited,Hyper,Friends,Short (<90 min),English,Hollywood
54354,China Blue (2005),Documentary,4.0,Thoughtful,Sad,Low,Solo,Long (>120 min),Any,Hollywood
54372,Tell No One (Ne le dis à personne) (2006),Crime|Drama|Mystery|Thriller,3.83,Dreamy,Sad,Low,Family,Long (>120 min),Non-English,Hollywood
54503,Superbad (2007),Comedy,3.86,Happy,Neutral,High,Family,Short (<90 min),Any,Hollywood
54617,"Brice Man, The (Brice de Nice) (2005)",Comedy,3.5,Happy,Neutral,Medium,Partner,Short (<90 min),Any,Hollywood
54648,Rush Hour 3 (2007),Action|Comedy|Crime|Thriller,2.7,Happy,Happy,High,Friends,Any,Non-English,Hollywood
54686,"Last Legion, The (2007)",Action|Adventure|Fantasy|War,3.0,Thrilled,Excited,High,Friends,Any,Non-English,Hollywood
54732,Balls of Fury (2007),Comedy,2.83,Happy,Happy,Medium,Solo,Long (>120 min),Non-English,Hollywood
54734,Sydney White (2007),Comedy,2.5,Happy,Happy,High,Family,Short (<90 min),Any,Hollywood
54736,"Kingdom, The (2007)",Action|Drama|Thriller,3.81,Thrilled,Happy,High,Partner,Long (>120 min),Non-English,Hollywood
54745,Rocket Science (2007),Comedy|Drama,3.25,Happy,Neutral,High,Solo,Long (>120 min),Non-English,Hollywood
54768,Daddy Day Camp (2007),Children|Comedy,0.5,Happy,Neutral,Medium,Friends,Any,Any,Hollywood
54771,"Invasion, The (2007)",Action|Drama|Horror|Sci-Fi|Thriller,3.0,Thrilled,Happy,Hyper,Partner,Any,English,Hollywood
54780,"Nanny Diaries, The (2007)",Comedy|Drama|Romance,3.17,Happy,Happy,High,Family,Any,English,Hollywood
54785,Halloween (2007),Horror,3.25,Scared,Neutral,High,Family,Long (>120 min),Any,Hollywood
54787,Death Sentence (2007),Drama|Thriller,3.5,Dreamy,Chill,Medium,Family,Short (<90 min),English,Hollywood
54796,2 Days in Paris (2007),Comedy|Drama|Romance,3.5,Happy,Happy,Medium,Partner,Any,Non-English,Hollywood
54881,"King of Kong, The (2007)",Documentary,3.92,Thoughtful,Neutral,Exhausted,Friends,Short (<90 min),English,Hollywood
54908,Taxi 4 (2007),Action|Comedy,2.0,Happy,Happy,High,Partner,Short (<90 min),Any,Hollywood
54910,Behind the Mask: The Rise of Leslie Vernon (2006),Comedy|Horror|Thriller,4.0,Happy,Neutral,High,Family,Long (>120 min),English,Hollywood
54934,"Brothers Solomon, The (2007)",Comedy,0.5,Happy,Happy,Medium,Family,Short (<90 min),Non-English,Hollywood
54962,"Nines, The (2007)",Drama|Mystery,2.5,Dreamy,Sad,Medium,Partner,Any,Non-English,Hollywood
54995,Planet Terror (2007),Action|Horror|Sci-Fi,3.8,Thrilled,Excited,Hyper,Friends,Long (>120 min),English,Hollywood
54997,3:10 to Yuma (2007),Action|Crime|Drama|Western,4.06,Thrilled,Excited,Hyper,Friends,Short (<90 min),Non-English,Hollywood
54999,Shoot 'Em Up (2007),Action|Comedy|Crime,3.46,Happy,Neutral,Medium,Family,Short (<90 min),Any,Hollywood
55020,"Ten, The (2007)",Comedy,4.5,Happy,Neutral,High,Solo,Short (<90 min),English,Hollywood
55036,Gotti (1996),Crime|Drama,2.5,Dreamy,Chill,Medium,Family,Long (>120 min),English,Hollywood
55052,Atonement (2007),Drama|Romance|War,3.54,Dreamy,Sad,Low,Solo,Any,Non-English,Hollywood
55061,Electroma (2006),Drama|Sci-Fi,1.0,Thrilled,Excited,Hyper,Family,Long (>120 min),Non-English,Hollywood
55067,Requiem (2006),Drama|Thriller,3.5,Dreamy,Sad,Low,Partner,Long (>120 min),English,Hollywood
55069,"4 Months, 3 Weeks and 2 Days (4 luni, 3 saptamâni si 2 zile) (2007)",Drama,4.0,Dreamy,Sad,Medium,Partner,Long (>120 min),Any,Hollywood
55071,No End in Sight (2007),Documentary,4.0,Thoughtful,Sad,Low,Partner,Any,English,Hollywood
55080,"Brave One, The (2007)",Crime|Drama|Thriller,3.25,Dreamy,Chill,Medium,Friends,Long (>120 min),Any,Hollywood
